0,331.70147038807414,102.61866816767937,343.8128626416301,91.81319208870156,330.24113050910694,92.80107881125883,368.2565575315241,98.88086330123812,324.8731521695678,100.24162634539093,389.093846847207,143.13471238283154,326.8569672642163,133.8889358847694,386.1573907506396,218.0802724886591,257.0499912432992,140.6432295682137,346.3104021990741,163.2645988836158,192.2535315917017,141.95451673243707,384.338043391356,258.58136085971285,345.5486429969237,258.47988968936556,374.00578489545256,322.34557629561095,380.3640455576876,320.84326790554945,343.4232644123873,402.3486250790006,357.6080218160826,419.3736502069246
1,331.46542614198796,103.407182897973,340.01117728607,94.02990449009349,333.21654797529845,94.8907964457313,362.5487061736644,98.23408606456732,337.92717158445834,99.64154189557823,378.86421140406793,145.6746817843491,362.67294900459154,141.05828015660217,371.78666440134623,226.4257378234268,354.4815349021153,205.65755922194808,316.9168675294396,176.35767886513156,314.9877846403661,176.8866978100633,395.18375419036687,271.671613131815,398.31417686060854,269.5794201826724,347.5261404175042,356.2282712464212,349.3047601948937,355.29208713107636,357.2639938265259,434.8925373754073,357.3023430599339,435.3943076328924
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,330.78022382412735,94.80683592560229,334.76465771769915,84.64019656413711,331.8144199304413,83.94629911604912,356.1809237891006,85.75203105487785,339.42993638111136,89.57371226528232,368.43556365074465,127.99733479817706,368.81546764113517,122.97614590233991,324.4665866427951,189.9492617006655,352.5055270724826,188.15765678301653,283.7948745221887,142.82308567337122,289.26173635858305,144.99664544594447,384.9113984879462,265.796532584445,408.1349375466389,260.43502064011483,349.1841622216892,362.2587612219024,382.2000743724681,349.783092595448,362.163880405835,435.83010459736306,393.86817262883767,425.40150008471153
4,350.89766652960526,90.81692760683174,357.3390925000285,82.6725168209559,353.40939765320417,81.83145370632118,375.0001136229517,87.0192023978131,362.1787480582968,85.34259758962293,363.14126473885995,130.90499312789348,415.23703413400034,128.4657106157864,299.5778651544225,182.574628565976,404.4303938659311,186.21123851158927,297.2465637088054,159.29742876316834,383.8616134316368,204.0312929506655,391.8814307021351,267.1532786705805,434.85975239476727,266.20773226197,357.39029927095703,356.611077083714,402.0630813806842,376.08522084256595,362.73069087989614,420.8973256607502,416.5987246031882,454.3090600205211
5,329.11143877352885,88.65218908001339,338.3065140781811,80.21183065968413,328.3481626157407,81.81970012582997,366.93215293958633,83.2893799898917,327.9819933201602,88.68378220942981,389.4123867101836,128.5469355592486,337.71047536392655,127.56319637187039,383.7780612997609,207.73334228039715,282.9388784665113,143.73776203475268,349.3387917561373,156.49194996259365,212.6741108141447,136.77632530762668,391.18372034143516,256.0259313750685,386.94231356793676,256.7937728257207,357.19664530912104,346.9583361887792,371.559182923672,331.0248784293905,346.43344455295136,417.48253865083984,349.36787685223254,401.5923852158336
6,325.53895232737875,93.33196152952911,332.7285867731938,85.15306379827607,326.3226003070556,85.92285215738454,357.0865849723593,85.53650021320661,326.1997518855461,92.97014084011025,372.26883142779906,137.9056071677403,355.02744380958364,129.21044124729684,325.9795155069749,195.07499323021364,323.09572721782484,183.71965107164885,274.63337056120935,154.49933622780367,283.2544171368634,153.79813567936765,378.49964811090837,254.36196132012975,388.4641187046936,252.31264229638765,342.38380625466385,351.2743855080409,348.08093452081806,346.6078004595364,342.6355884693287,419.6391500134681,359.20373890599774,436.06181362219024
7,338.94061767102215,90.59559307135567,347.43398268552784,81.38284887719107,337.0866576969972,84.27148205495018,372.3954645049037,83.98375810470728,332.835739760371,92.95039126747531,399.74202507420586,130.04386440819928,342.2418843468262,133.85014048793857,393.52343285990037,207.75128340395798,293.80228202477764,156.80146572417914,356.5041120800591,150.81698293109616,269.56592879564903,145.54322240877798,385.3683673940439,244.90061323080374,366.6365595588907,245.68108214737146,379.7319205509059,336.5207322624459,392.74869506122076,306.95858841983426,360.3644422713311,419.73106711463856,357.7685148302342,400.4268063253362
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,328.78432781375636,99.54262222230548,338.1533319722374,91.03227284451904,329.76440786618235,92.17901040238942,360.9899514181572,89.71734476368329,336.36725591172484,96.43423664174813,394.15788795515806,136.5968123467577,338.8591293795996,140.46551784344348,386.5496790478801,213.88251589055648,313.1283539591709,199.2266788259584,351.1300403379325,172.66890081513463,285.0902071054916,151.92557589584857,397.10627000001904,255.91687208030652,367.0559870848181,253.24545520090913,353.40985511943376,360.43547290110445,396.5494839257432,306.44314117134195,357.321676064653,433.6274978013066,353.4217319897508,398.37863252874
