0,289.4708275748507,59.3548722295036,293.7399250350268,52.845159757439376,283.02897700557,53.32655640838206,300.9974234657213,53.64350317049676,272.51080548321755,54.477609853763084,317.1450838382713,88.11206483004383,258.8694658335189,84.63068911903781,344.3113256383825,120.76231482433298,231.17430331878958,120.50645393237733,329.6153595387122,152.24466959635413,246.59369277210496,152.22888790376004,310.89622036523053,183.36043300219677,271.7911992063764,182.81755830344633,319.18039162024183,241.98018451415538,267.5116740146808,254.12866901003594,325.2747611181545,291.4317318802921,266.0079444453962,310.5381986086364
1,378.8203140169556,68.91363132766813,383.48656429417184,60.23983418128179,377.1638934932954,62.826455991867675,400.66082365099214,55.76811643604182,383.57399180153885,58.72201536598726,428.2458472298367,88.35236725983796,378.934817843967,95.17967893366227,466.3382570738913,123.4514146473905,388.3687610886482,137.905004400956,441.1730409737451,164.16260836417212,379.23665108039364,174.7574093467311,420.1434050294158,183.1921957807931,384.20048466435185,179.31168359157863,418.23520571167705,243.31740113494453,359.2504729955052,250.5773342794377,431.1042158041316,311.4977819134152,365.1945784124482,298.9701889737075
2,506.32410595988665,80.41079054566617,507.13872779414896,70.94193724396166,506.9633522554215,72.71235237344663,522.6215248033549,67.21418116757278,511.91147534703185,72.45959187111657,543.474506281505,91.78897255345393,521.3998371444018,95.35928707606146,580.3662290814792,122.46295237401773,524.5841280991106,148.09758712441368,551.9681910464637,160.2946594119304,525.7689263713754,171.0636898881046,545.3587046840735,178.815790886535,529.2561890600252,180.0908989562393,533.5970516093292,236.81826228983914,535.1884781686883,236.25447918332344,539.0988972033673,303.12522367659597,540.192072461223,303.83585136071514
3,497.562634652121,86.80514389543737,499.2474419889394,76.94957651357669,496.5256007977164,78.60421677081905,512.2011270207039,73.18727013660452,508.806194580554,74.363888151232,534.231831809001,93.0188250030458,511.7247506005954,102.54228231270176,569.8404650474384,126.65771186932716,515.6833888122677,141.1783925552814,542.1716195565682,158.55616906000625,520.2456938685962,166.33514344808418,537.7416278326023,183.16286232039243,518.7527321189002,181.41402276171112,534.7712969268739,239.47505778039408,526.3671440734269,242.80498274120902,541.5254788463808,307.17470462791636,536.9316739087914,308.4771353738349
4,392.4577893708881,86.49783069394948,393.4155213949043,77.9115258229871,396.3569566752711,80.08748993306597,403.62384342543095,73.39181821945814,399.24773926391003,79.17192596673499,426.21283637152777,99.99815407319838,404.3026477598075,107.4688191255863,462.5561029683312,137.95722515262355,402.58125974420915,158.82914303339015,426.8753069604349,171.0923032407407,405.2942239564297,177.00435095595566,424.07984058759365,196.12587614598561,393.74672099628407,196.03918034663207,452.5219786050956,273.49485520033807,380.98435712371884,252.89962619833545,489.86183924981725,314.48844686586256,370.0563462761178,303.71057253832004
5,318.0027843869453,71.9901571589836,318.71786180760193,65.39995338484556,311.61198785198127,62.521252845927734,326.6942728797362,58.65418127405712,316.84739497669955,55.122643186334955,353.99394847728587,86.28848070289655,289.7443757233796,86.97182103207237,383.0251959192822,122.16251812018379,273.96556296543764,122.42347404970758,354.6026197883353,159.7333796168396,280.69085327505366,155.17601860894098,333.92974675050255,176.71319734748107,291.7873705293235,175.6958727622822,333.6703717267072,249.69505443907616,273.9206581041362,249.5721857914915,331.9032373855918,319.1266418851142,249.73110682318315,322.1033366242347
6,306.0162579571759,71.31701910007766,311.452683119746,63.36735835084673,298.5837286489981,64.41609432822779,320.2593525669031,63.69622481496708,290.5035340902168,63.53118955972829,337.61987236275775,96.15584196867766,271.40059264779785,96.58987420808967,361.0246031465586,137.58858604505514,236.89953303941274,127.39500227959763,340.8641315482513,170.2215225189982,250.3487409625137,166.11236988684817,319.5255891342609,185.34855714318348,274.0538676300941,182.31398465340595,329.95002612733003,251.46512334574498,240.04550231130497,246.7891165155184,337.0741874293277,302.9306904753746,202.4667182907491,318.7207861485769
7,145.03014934457997,82.44863974885399,144.17650813944854,75.91327778777182,140.88129433972097,75.51251060084292,140.7103370830097,77.00379637482104,125.71035522698891,76.12077828271578,129.49610659950656,112.86264341477064,108.73461806983278,105.46498854490284,129.3077905368619,157.68025180749726,64.71448515358492,131.57915617290297,137.28573522140175,183.02423042163514,100.04953719021981,168.53680170070356,124.59965428878456,200.5101581298352,107.34117890891508,199.89359455963785,135.75656883433084,275.0260190610532,138.07545637759083,275.3209818641112,144.86649422152928,335.8709657308418,144.24028868796066,334.7434366980956
8,128.48900213111446,81.77986844008893,125.64168770178483,75.08056521648086,126.11927590174982,75.20466586999726,113.77049972206993,72.42653294613487,110.22239759419163,72.30485228302416,110.20888776574682,107.76544701053848,87.32990168223836,99.64974390368246,106.79700468483492,151.44729525025127,42.28192141646298,126.45124766329343,94.29559421353405,169.38104759647598,77.68752977397241,165.148944817556,90.5556781017757,185.69605658161242,87.96344243992141,185.18387881868296,101.62461844104075,251.25177156623107,95.0696163660834,251.99267827976513,92.11603413780762,318.9408085546066,91.73722889920656,318.8415030986942
9,152.9313061808982,90.93372307790418,156.21144582885978,82.92067916304975,150.79318992808084,82.69299304508559,152.1722822579724,80.75813895777651,136.0905715317754,78.82705457958792,127.13398596929062,111.38884962650766,121.06609604744418,103.61924556263705,130.26026021202637,158.90928268432617,72.99355192723561,131.79922955310366,119.25963266086391,165.42096054344847,108.73406720672666,164.04783193130936,121.59994798329373,189.1659325791149,108.95470810680129,189.5712250529209,99.04040435136642,258.0777328520955,147.41663525676168,260.19427122893154,74.26825153432627,313.58753524096153,164.62364390114826,328.2016128034387
10,250.58780246310764,75.07444534153035,252.32631155389558,66.7765555279529,250.197316071211,68.63457216853982,245.8640829164382,64.58247432002312,230.4039902714958,64.26913166603845,256.10766970390927,100.73766422085825,204.28454869439494,91.9548061437774,260.7413461845056,145.30394912927937,164.82479638291147,123.59374018440468,264.83256022135413,173.9484862091481,192.64348080283716,162.79237892195493,253.04291128415113,196.7990528723882,217.17426902369448,197.4576375266032,287.54248011181926,257.5560992503027,214.48166399206565,267.220458984375,301.4568425526163,307.20771893655575,182.42943241349903,316.86060230634365
11,276.2776737324675,65.61744913023117,279.6622838100262,59.511138086895244,270.80802515933385,60.038915600693,284.97676975778205,60.33594343397351,259.3685037304318,58.994617201896205,301.9629114459597,91.2018559922484,240.16018278185155,87.05300849780701,328.56895402161,128.90131543254296,212.0144742552997,125.91504370259958,307.2614298740558,163.66091484679578,230.55171022173488,157.11461013288294,290.9734893263432,184.1671577438741,251.19619745027717,183.03873192264786,301.59837466234353,250.95262612980474,247.37556799578155,265.2744916354471,303.9234261020117,313.2760031181469,240.5204595227455,314.6495740269592
12,269.29249129564903,60.145288768567525,275.39600364878396,55.64935040985165,263.1681942707381,53.80695662768031,283.0359856380589,58.38637346412702,254.38260381449498,56.27516837612694,299.3293272449724,90.15923632051047,237.53939043011582,89.14269043920564,326.9026930662159,127.80420076544988,214.1105464466831,125.26333219591402,308.36678012305066,161.02763958609358,229.17115685535452,154.3535270467836,292.58780377185366,184.80121277926258,252.7971293726395,184.13895010251048,303.5333189490246,251.14077978896347,248.92985739903142,268.35248385721246,303.35224322640636,310.6847115380954,241.61179377089232,311.7293758280793
